Time,Short Temp Sensor,Long Temp Sensor,K2001,S7081
2020-07-04 03:30:33.448726,23.90625,26.3671875,+7.1139712E+00,     7.1147270 
2020-07-04 03:31:31.461512,23.90625,26.3671875,+7.1139742E+00,     7.1147272 
2020-07-04 03:32:29.475632,23.8984375,26.375,+7.1139777E+00,     7.1147280 
2020-07-04 03:33:27.528416,23.8984375,26.375,+7.1139655E+00,     7.1147261 
2020-07-04 03:34:25.589095,23.890625,26.375,+7.1139614E+00,     7.1147263 
2020-07-04 03:35:23.650527,23.8984375,26.3671875,+7.1139790E+00,     7.1147263 
2020-07-04 03:36:21.813767,23.8984375,26.375,+7.1139763E+00,     7.1147266 
2020-07-04 03:37:19.874442,23.890625,26.375,+7.1139719E+00,     7.1147258 
2020-07-04 03:38:17.934727,23.90625,26.375,+7.1139705E+00,     7.1147275 
2020-07-04 03:39:15.994725,23.890625,26.3671875,+7.1139758E+00,     7.1147274 
2020-07-04 03:40:14.056393,23.8984375,26.375,+7.1139738E+00,     7.1147269 
2020-07-04 03:41:12.117137,23.8984375,26.375,+7.1139736E+00,     7.1147265 
2020-07-04 03:42:10.184683,23.8984375,26.3671875,+7.1139721E+00,     7.1147288 
2020-07-04 03:43:08.251311,23.90625,26.375,+7.1139725E+00,     7.1147265 
2020-07-04 03:44:06.299072,23.90625,26.375,+7.1139821E+00,     7.1147270 
2020-07-04 03:45:04.667391,23.8984375,26.375,+7.1139779E+00,     7.1147268 
2020-07-04 03:46:02.831115,23.90625,26.375,+7.1139768E+00,     7.1147302 
2020-07-04 03:47:00.890819,23.8984375,26.375,+7.1139781E+00,     7.1147262 
2020-07-04 03:47:58.952221,23.8984375,26.3671875,+7.1139704E+00,     7.1147280 
2020-07-04 03:48:57.013272,23.890625,26.375,+7.1139760E+00,     7.1147300 
2020-07-04 03:49:55.103112,23.8984375,26.375,+7.1139657E+00,     7.1147286 
2020-07-04 03:50:53.339054,23.8984375,26.375,+7.1139733E+00,     7.1147279 
2020-07-04 03:51:51.502432,23.8984375,26.375,+7.1139735E+00,     7.1147280 
2020-07-04 03:52:49.563461,23.8984375,26.375,+7.1139694E+00,     7.1147251 
2020-07-04 03:53:47.727218,23.8984375,26.375,+7.1139607E+00,     7.1147254 
2020-07-04 03:54:45.991668,23.8984375,26.375,+7.1139720E+00,     7.1147254 
2020-07-04 03:55:44.052811,23.8984375,26.375,+7.1139734E+00,     7.1147294 
2020-07-04 03:56:42.216527,23.890625,26.375,+7.1139772E+00,     7.1147264 
2020-07-04 03:57:40.277794,23.890625,26.375,+7.1139736E+00,     7.1147283 
2020-07-04 03:58:38.356681,23.890625,26.375,+7.1139740E+00,     7.1147276 
2020-07-04 03:59:36.603232,23.8828125,26.375,+7.1139794E+00,     7.1147281 
2020-07-04 04:00:34.766794,23.890625,26.375,+7.1139696E+00,     7.1147286 
