time,3458B_volt
1721690682.1156611,-1.120058043e-05
1721690690.1561239,-1.11272782e-05
1721690698.196811,-1.114193865e-05
1721690706.2373648,-1.11272782e-05
1721690714.2778332,-1.105397597e-05
1721690722.3183422,-1.117125954e-05
1721690730.3587978,-1.11272782e-05
1721690738.3992057,-1.109795731e-05
1721690746.4396827,-1.100999464e-05
1721690754.480162,-1.108329686e-05
1721690762.520578,-1.108329686e-05
1721690770.5613363,-1.109795731e-05
1721690778.6019332,-1.114193865e-05
1721690786.642465,-1.102465508e-05
1721690794.6829777,-1.109795731e-05
1721690802.7235923,-1.114193865e-05
1721690810.7639127,-1.120058043e-05
1721690818.804291,-1.103931553e-05
1721690826.8447256,-1.093669241e-05
1721690834.8852832,-1.106863642e-05
1721690842.9255273,-1.121524087e-05
1721690850.9659727,-1.115659909e-05
1721690859.0063968,-1.111261775e-05
1721690867.0467794,-1.108329686e-05
1721690875.0871582,-1.105397597e-05
1721690883.1277118,-1.103931553e-05
1721690891.1681082,-1.09660133e-05
1721690899.2083533,-1.100999464e-05
1721690907.2490118,-1.111261775e-05
1721690915.2895348,-1.106863642e-05
1721690923.330186,-1.115659909e-05
1721690931.370429,-1.09660133e-05
1721690939.411092,-1.114193865e-05
1721690947.45155,-1.100999464e-05
1721690955.4920027,-1.105397597e-05
1721690963.532277,-1.105397597e-05
1721690971.5726469,-1.103931553e-05
1721690979.6131222,-1.117125954e-05
1721690987.6535065,-1.09660133e-05
1721690995.6941965,-1.114193865e-05
1721691003.7346828,-1.121524087e-05
1721691011.7751212,-1.103931553e-05
1721691019.815325,-1.092203196e-05
1721691027.8557365,-1.098067374e-05
1721691035.8961241,-1.120058043e-05
1721691043.9368134,-1.111261775e-05
1721691051.977303,-1.102465508e-05
1721691060.017789,-1.124456176e-05
1721691068.058392,-1.108329686e-05
1721691076.0987985,-1.103931553e-05
1721691084.139356,-1.115659909e-05
1721691092.1797853,-1.109795731e-05
1721691100.219987,-1.09660133e-05
1721691108.2604332,-1.11272782e-05
1721691116.300963,-1.111261775e-05
1721691124.3415911,-1.109795731e-05
1721691132.3821394,-1.106863642e-05
1721691140.422652,-1.099533419e-05
1721691148.4630616,-1.098067374e-05
1721691156.50366,-1.108329686e-05
1721691164.5441031,-1.114193865e-05
1721691172.5844796,-1.102465508e-05
1721691180.6249557,-1.09660133e-05
1721691188.665417,-1.118591998e-05
1721691196.7058768,-1.108329686e-05
1721691204.7462258,-1.120058043e-05
1721691212.7868931,-1.115659909e-05
1721691220.8274345,-1.09660133e-05
1721691228.8678193,-1.106863642e-05
1721691236.9081807,-1.109795731e-05
1721691244.9486396,-1.106863642e-05
1721691252.989402,-1.11272782e-05
1721691261.0299647,-1.109795731e-05
1721691269.0706193,-1.115659909e-05
1721691277.1110396,-1.102465508e-05
1721691285.1514554,-1.109795731e-05
1721691293.1919372,-1.114193865e-05
1721691301.232569,-1.099533419e-05
1721691309.2732003,-1.106863642e-05
1721691317.3135836,-1.095135285e-05
1721691325.3541737,-1.100999464e-05
1721691333.3947787,-1.115659909e-05
1721691341.435284,-1.106863642e-05
1721691349.4759445,-1.115659909e-05
1721691357.516552,-1.099533419e-05
1721691365.5572386,-1.109795731e-05
1721691373.59775,-1.105397597e-05
1721691381.6381896,-1.111261775e-05
1721691389.6784637,-1.105397597e-05
1721691397.7189517,-1.103931553e-05
1721691405.7593336,-1.108329686e-05
1721691413.7997243,-1.102465508e-05
1721691421.8401074,-1.102465508e-05
1721691429.8806298,-1.108329686e-05
1721691437.9209614,-1.105397597e-05
1721691445.9617186,-1.111261775e-05
1721691454.0020752,-1.106863642e-05
1721691462.0424702,-1.09660133e-05
1721691470.083075,-1.125922221e-05
1721691478.1236675,-1.099533419e-05
1721691486.1642396,-1.106863642e-05
1721691494.2050552,-1.099533419e-05
1721691502.2454512,-1.109795731e-05
1721691510.286144,-1.111261775e-05
1721691518.3268213,-1.117125954e-05
1721691526.3672938,-1.105397597e-05
1721691534.4077368,-1.109795731e-05
1721691542.448209,-1.108329686e-05
1721691550.488625,-1.106863642e-05
1721691558.528783,-1.118591998e-05
1721691566.5692382,-1.103931553e-05
1721691574.6096206,-1.102465508e-05
1721691582.6502874,-1.111261775e-05
1721691590.6907456,-1.117125954e-05
1721691598.7315123,-1.114193865e-05
1721691606.7720006,-1.11272782e-05
1721691614.8126867,-1.11272782e-05
1721691622.8530295,-1.100999464e-05
1721691630.8935263,-1.106863642e-05
1721691638.934036,-1.105397597e-05
1721691646.9746573,-1.099533419e-05
1721691655.0150828,-1.102465508e-05
1721691663.055777,-1.106863642e-05
1721691671.0964057,-1.106863642e-05
1721691679.1366482,-1.100999464e-05
1721691687.1770573,-1.109795731e-05
1721691695.2176585,-1.115659909e-05
1721691703.2579896,-1.098067374e-05
1721691711.2983704,-1.109795731e-05
1721691719.3387394,-1.108329686e-05
1721691727.3791516,-1.121524087e-05
1721691735.4196596,-1.109795731e-05
1721691743.4602742,-1.115659909e-05
1721691751.5004306,-1.118591998e-05
1721691759.5409951,-1.11272782e-05
1721691767.581576,-1.106863642e-05
1721691775.6219647,-1.105397597e-05
1721691783.6625767,-1.121524087e-05
1721691791.703253,-1.108329686e-05
1721691799.743874,-1.11272782e-05
1721691807.784302,-1.103931553e-05
1721691815.8248146,-1.11272782e-05
1721691823.865382,-1.111261775e-05
1721691831.9057524,-1.122990132e-05
1721691839.9462898,-1.115659909e-05
1721691847.9867315,-1.121524087e-05
1721691856.0272858,-1.106863642e-05
1721691864.067747,-1.115659909e-05
1721691872.1080847,-1.121524087e-05
1721691880.1485682,-1.127388266e-05
1721691888.18928,-1.099533419e-05
1721691896.229759,-1.099533419e-05
1721691904.2701895,-1.117125954e-05
1721691912.3108985,-1.11272782e-05
1721691920.3514752,-1.099533419e-05
1721691928.3920064,-1.109795731e-05
1721691936.432183,-1.120058043e-05
1721691944.472755,-1.125922221e-05
1721691952.513344,-1.122990132e-05
1721691960.5538733,-1.115659909e-05
1721691968.5943918,-1.117125954e-05
1721691976.6348193,-1.117125954e-05
1721691984.675353,-1.115659909e-05
1721691992.7158728,-1.11272782e-05
1721692000.7562797,-1.11272782e-05
1721692008.796315,-1.092203196e-05
1721692016.8367822,-1.111261775e-05
1721692024.877411,-1.115659909e-05
1721692032.9182189,-1.111261775e-05
1721692040.9585738,-1.108329686e-05
1721692048.9989378,-1.109795731e-05
1721692057.0394428,-1.103931553e-05
1721692065.079864,-1.120058043e-05
1721692073.1201916,-1.120058043e-05
1721692081.160715,-1.115659909e-05
1721692089.2015462,-1.114193865e-05
1721692097.2423754,-1.115659909e-05
1721692105.282882,-1.103931553e-05
1721692113.3234391,-1.115659909e-05
1721692121.3635879,-1.120058043e-05
1721692129.404039,-1.117125954e-05
1721692137.4446344,-1.114193865e-05
1721692145.484874,-1.118591998e-05
1721692153.5255504,-1.122990132e-05
1721692161.5660272,-1.115659909e-05
1721692169.606178,-1.118591998e-05
1721692177.6468818,-1.114193865e-05
1721692185.687279,-1.117125954e-05
1721692193.727771,-1.09660133e-05
1721692201.7680883,-1.105397597e-05
1721692209.8085475,-1.120058043e-05
1721692217.848916,-1.103931553e-05
1721692225.8895028,-1.125922221e-05
1721692233.929844,-1.118591998e-05
1721692241.9705224,-1.114193865e-05
1721692250.0109437,-1.109795731e-05
1721692258.0514297,-1.117125954e-05
1721692266.0920558,-1.124456176e-05
1721692274.1322672,-1.118591998e-05
1721692282.1726866,-1.109795731e-05
1721692290.2130697,-1.125922221e-05
1721692298.2537227,-1.127388266e-05
1721692306.2940948,-1.121524087e-05
1721692314.3344896,-1.121524087e-05
1721692322.3752215,-1.114193865e-05
1721692330.415766,-1.095135285e-05
1721692338.4561641,-1.115659909e-05
1721692346.496822,-1.114193865e-05
1721692354.537115,-1.120058043e-05
1721692362.5776818,-1.102465508e-05
1721692370.6180654,-1.109795731e-05
1721692378.658332,-1.118591998e-05
1721692386.698955,-1.11272782e-05
1721692394.7394612,-1.115659909e-05
1721692402.779875,-1.121524087e-05
1721692410.8202074,-1.108329686e-05
1721692418.8605447,-1.109795731e-05
1721692426.9009273,-1.11272782e-05
1721692434.9411213,-1.105397597e-05
1721692442.9814422,-1.120058043e-05
1721692451.021818,-1.120058043e-05
1721692459.0621397,-1.102465508e-05
1721692467.1021876,-1.118591998e-05
1721692475.1427822,-1.117125954e-05
1721692483.1831293,-1.120058043e-05
1721692491.2239063,-1.115659909e-05
1721692499.2644026,-1.111261775e-05
1721692507.3047526,-1.120058043e-05
1721692515.3454673,-1.111261775e-05
1721692523.3858862,-1.114193865e-05
1721692531.426415,-1.111261775e-05
1721692539.4668183,-1.11272782e-05
1721692547.507004,-1.120058043e-05
1721692555.5475616,-1.114193865e-05
1721692563.5881631,-1.108329686e-05
1721692571.6286855,-1.106863642e-05
1721692579.6691074,-1.106863642e-05
1721692587.709395,-1.121524087e-05
1721692595.7501123,-1.11272782e-05
1721692603.7904654,-1.098067374e-05
1721692611.8309593,-1.115659909e-05
1721692619.871531,-1.106863642e-05
1721692627.9122858,-1.114193865e-05
1721692635.9527864,-1.106863642e-05
1721692643.99329,-1.102465508e-05
1721692652.0338361,-1.111261775e-05
1721692660.074595,-1.11272782e-05
1721692668.1151597,-1.115659909e-05
1721692676.155469,-1.131786399e-05
1721692684.1961403,-1.124456176e-05
1721692692.2366457,-1.11272782e-05
1721692700.2769103,-1.121524087e-05
1721692708.3170114,-1.120058043e-05
1721692716.3572679,-1.120058043e-05
1721692724.3974497,-1.130320355e-05
1721692732.4379737,-1.109795731e-05
1721692740.4786692,-1.117125954e-05
1721692748.5189848,-1.118591998e-05
1721692756.5592418,-1.121524087e-05
1721692764.5999577,-1.114193865e-05
1721692772.6407082,-1.109795731e-05
1721692780.6810677,-1.118591998e-05
1721692788.7215295,-1.114193865e-05
1721692796.762175,-1.114193865e-05
1721692804.8029563,-1.124456176e-05
1721692812.843685,-1.114193865e-05
1721692820.8840983,-1.124456176e-05
1721692828.924681,-1.125922221e-05
1721692836.9650524,-1.106863642e-05
1721692845.0052662,-1.120058043e-05
1721692853.0456712,-1.11272782e-05
1721692861.0861979,-1.117125954e-05
1721692869.1266744,-1.118591998e-05
1721692877.1670902,-1.105397597e-05
1721692885.2073123,-1.118591998e-05
1721692893.247811,-1.111261775e-05
1721692901.2883763,-1.124456176e-05
1721692909.3290195,-1.111261775e-05
1721692917.3695855,-1.117125954e-05
1721692925.4103703,-1.124456176e-05
1721692933.4510407,-1.124456176e-05
1721692941.4917502,-1.134718488e-05
1721692949.5321972,-1.115659909e-05
1721692957.5729165,-1.115659909e-05
1721692965.6134293,-1.122990132e-05
1721692973.653981,-1.117125954e-05
1721692981.6942115,-1.120058043e-05
1721692989.7345712,-1.130320355e-05
1721692997.7746785,-1.118591998e-05
1721693005.8148735,-1.118591998e-05
1721693013.855237,-1.120058043e-05
1721693021.8954763,-1.120058043e-05
1721693029.9360569,-1.121524087e-05
1721693037.976487,-1.127388266e-05
1721693046.016982,-1.122990132e-05
1721693054.0574114,-1.118591998e-05
1721693062.0980227,-1.109795731e-05
1721693070.1386616,-1.114193865e-05
1721693078.1789467,-1.130320355e-05
1721693086.2193542,-1.130320355e-05
1721693094.2599216,-1.124456176e-05
1721693102.300384,-1.12885431e-05
1721693110.3409338,-1.125922221e-05
1721693118.381447,-1.11272782e-05
1721693126.421764,-1.124456176e-05
1721693134.4620898,-1.122990132e-05
1721693142.5023131,-1.131786399e-05
1721693150.5426462,-1.121524087e-05
1721693158.5829751,-1.130320355e-05
1721693166.6232755,-1.118591998e-05
1721693174.6639333,-1.121524087e-05
1721693182.7043834,-1.122990132e-05
1721693190.7448852,-1.106863642e-05
1721693198.7854047,-1.130320355e-05
1721693206.826147,-1.111261775e-05
1721693214.8665264,-1.11272782e-05
1721693222.9072318,-1.127388266e-05
1721693230.947855,-1.117125954e-05
1721693238.9881496,-1.098067374e-05
1721693247.028444,-1.120058043e-05
1721693255.0688643,-1.137650577e-05
1721693263.109313,-1.11272782e-05
1721693271.1494656,-1.118591998e-05
1721693279.1899443,-1.134718488e-05
1721693287.2303412,-1.115659909e-05
1721693295.2710383,-1.124456176e-05
1721693303.3113873,-1.106863642e-05
1721693311.3519356,-1.124456176e-05
1721693319.3923688,-1.127388266e-05
1721693327.4329543,-1.117125954e-05
1721693335.4737024,-1.12885431e-05
1721693343.5142105,-1.121524087e-05
1721693351.5549388,-1.115659909e-05
1721693359.5953603,-1.124456176e-05
1721693367.635953,-1.122990132e-05
1721693375.6764245,-1.117125954e-05
1721693383.717047,-1.115659909e-05
1721693391.7574718,-1.117125954e-05
1721693399.7979734,-1.127388266e-05
1721693407.838594,-1.115659909e-05
1721693415.8790193,-1.115659909e-05
1721693423.9192195,-1.130320355e-05
1721693431.9595504,-1.121524087e-05
1721693439.999716,-1.120058043e-05
1721693448.039981,-1.118591998e-05
1721693456.0802538,-1.117125954e-05
1721693464.120655,-1.103931553e-05
1721693472.1616614,-1.139116622e-05
1721693480.2019148,-1.118591998e-05
1721693488.242633,-1.127388266e-05
1721693496.2829125,-1.130320355e-05
1721693504.3236723,-1.11272782e-05
1721693512.36414,-1.122990132e-05
1721693520.4047685,-1.115659909e-05
1721693528.4450758,-1.130320355e-05
1721693536.485614,-1.114193865e-05
1721693544.5259895,-1.124456176e-05
1721693552.5665333,-1.122990132e-05
1721693560.606937,-1.125922221e-05
1721693568.6473439,-1.125922221e-05
1721693576.6877668,-1.12885431e-05
1721693584.7282584,-1.115659909e-05
1721693592.7690952,-1.125922221e-05
1721693600.80947,-1.124456176e-05
1721693608.8499877,-1.122990132e-05
1721693616.8902159,-1.118591998e-05
1721693624.9305055,-1.120058043e-05
1721693632.9711554,-1.111261775e-05
1721693641.0116947,-1.121524087e-05
1721693649.0524788,-1.117125954e-05
1721693657.0930207,-1.124456176e-05
1721693665.1336522,-1.11272782e-05
1721693673.1738777,-1.120058043e-05
1721693681.2142491,-1.133252444e-05
1721693689.2543836,-1.120058043e-05
1721693697.2948112,-1.122990132e-05
1721693705.3351433,-1.118591998e-05
1721693713.3756554,-1.111261775e-05
1721693721.416165,-1.136184533e-05
1721693729.4566762,-1.124456176e-05
1721693737.4969618,-1.122990132e-05
1721693745.537437,-1.121524087e-05
1721693753.5779111,-1.125922221e-05
1721693761.6186175,-1.11272782e-05
1721693769.6593497,-1.124456176e-05
1721693777.6998973,-1.133252444e-05
1721693785.7402887,-1.121524087e-05
1721693793.780744,-1.130320355e-05
1721693801.8214967,-1.114193865e-05
1721693809.8617907,-1.130320355e-05
1721693817.9023628,-1.133252444e-05
1721693825.9427588,-1.131786399e-05
1721693833.983315,-1.127388266e-05
1721693842.0235226,-1.140582667e-05
1721693850.06381,-1.120058043e-05
1721693858.1045136,-1.133252444e-05
1721693866.1451173,-1.114193865e-05
1721693874.185615,-1.108329686e-05
1721693882.225983,-1.131786399e-05
1721693890.2667508,-1.122990132e-05
1721693898.3071892,-1.121524087e-05
1721693906.3476489,-1.120058043e-05
1721693914.3882751,-1.12885431e-05
1721693922.428747,-1.131786399e-05
1721693930.4692047,-1.127388266e-05
1721693938.5096664,-1.122990132e-05
1721693946.550401,-1.12885431e-05
1721693954.5907931,-1.130320355e-05
1721693962.6310163,-1.120058043e-05
1721693970.6714883,-1.117125954e-05
1721693978.7118065,-1.121524087e-05
1721693986.7522016,-1.122990132e-05
1721693994.7925575,-1.115659909e-05
1721694002.8330905,-1.125922221e-05
1721694010.8736293,-1.12885431e-05
1721694018.9141023,-1.121524087e-05
1721694026.954529,-1.124456176e-05
1721694034.994934,-1.134718488e-05
1721694043.0356112,-1.124456176e-05
1721694051.0761032,-1.127388266e-05
1721694059.1166058,-1.106863642e-05
1721694067.156922,-1.118591998e-05
1721694075.197762,-1.127388266e-05
1721694083.238285,-1.121524087e-05
1721694091.2786584,-1.122990132e-05
1721694099.31907,-1.122990132e-05
1721694107.3595598,-1.12885431e-05
1721694115.399841,-1.121524087e-05
1721694123.4405315,-1.111261775e-05
1721694131.4810965,-1.122990132e-05
1721694139.5214674,-1.122990132e-05
1721694147.5618768,-1.136184533e-05
1721694155.602421,-1.127388266e-05
1721694163.6429448,-1.122990132e-05
1721694171.683541,-1.133252444e-05
1721694179.724087,-1.127388266e-05
1721694187.764577,-1.140582667e-05
1721694195.8051012,-1.121524087e-05
1721694203.845632,-1.130320355e-05
1721694211.8858895,-1.120058043e-05
1721694219.9263463,-1.122990132e-05
1721694227.9668896,-1.125922221e-05
1721694236.007461,-1.125922221e-05
1721694244.0478487,-1.130320355e-05
1721694252.0883758,-1.121524087e-05
1721694260.1287634,-1.124456176e-05
1721694268.1691148,-1.143514756e-05
1721694276.209424,-1.120058043e-05
1721694284.249992,-1.131786399e-05
1721694292.2906065,-1.133252444e-05
1721694300.331079,-1.122990132e-05
1721694308.3717422,-1.142048711e-05
1721694316.4122207,-1.127388266e-05
1721694324.4525032,-1.130320355e-05
1721694332.49283,-1.142048711e-05
1721694340.53348,-1.11272782e-05
1721694348.5737734,-1.131786399e-05
1721694356.6142654,-1.136184533e-05
1721694364.6549928,-1.115659909e-05
1721694372.6955557,-1.114193865e-05
1721694380.7358122,-1.130320355e-05
1721694388.7762244,-1.124456176e-05
1721694396.816671,-1.11272782e-05
1721694404.8570814,-1.124456176e-05
1721694412.89774,-1.133252444e-05
1721694420.9382231,-1.11272782e-05
1721694428.9787426,-1.122990132e-05
1721694437.0191762,-1.127388266e-05
1721694445.0597804,-1.124456176e-05
1721694453.1002872,-1.125922221e-05
1721694461.14088,-1.136184533e-05
1721694469.181354,-1.133252444e-05
1721694477.2216172,-1.118591998e-05
1721694485.2622576,-1.12885431e-05
1721694493.3027663,-1.121524087e-05
1721694501.3433664,-1.114193865e-05
1721694509.3838906,-1.121524087e-05
1721694517.4245253,-1.12885431e-05
1721694525.4648442,-1.125922221e-05
1721694533.5051355,-1.131786399e-05
1721694541.5456138,-1.121524087e-05
1721694549.5860105,-1.130320355e-05
1721694557.6265957,-1.117125954e-05
1721694565.667139,-1.114193865e-05
