vref,hpm1_counts,hpm2_counts
3.5,2664971531.129,2665461443.878
3.5,2664971492.2866,2665461469.9947
3.5,2664971461.747,2665461417.1085
3.5,2664971490.914,2665461498.2722
3.5,2664971509.7105,2665461494.1826
3.5,2664971457.6696,2665461439.471
3.5,2664971490.6171,2665461465.4008
3.5,2664971483.1633,2665461486.3197
3.5,2664971469.1366,2665461430.9142
3.5,2664971520.7827,2665461452.5788
3.5,2664971454.806,2665461477.5787
3.5,2664971498.2324,2665461445.6711
3.5,2664971477.1374,2665461442.2672
3.5,2664971511.9291,2665461497.8289
3.5,2664971482.014,2665461459.7102
3.5,2664971465.0708,2665461421.831
3.5,2664971480.1801,2665461468.3706
3.5,2664971516.2244,2665461516.9874
3.5,2664971475.0988,2665461456.6472
3.5,2664971432.9509,2665461425.0737
3.5,2664971515.7872,2665461490.8363
3.5,2664971483.6303,2665461511.5191
3.5,2664971447.9092,2665461464.6324
3.5,2664971513.1087,2665461512.1542
3.5,2664971466.9443,2665461449.7027
3.5,2664971484.7278,2665461508.2719
3.5,2664971452.5228,2665461501.4521
3.5,2664971501.8554,2665461477.1531
3.5,2664971456.346,2665461509.3696
3.5,2664971476.1148,2665461499.3353
3.5,2664971493.0341,2665461492.1805
3.5,2664971482.6166,2665461450.0225
4.0,2738902896.2852,2739465569.9171
4.0,2738902988.7022,2739465633.1921
4.0,2738902989.8079,2739465661.6583
4.0,2738902964.3011,2739465645.7535
4.0,2738902983.6896,2739465638.3649
4.0,2738902979.7134,2739465645.8554
4.0,2738902954.0902,2739465660.7556
4.0,2738902984.2035,2739465683.7431
4.0,2738902984.1152,2739465648.5215
4.0,2738902969.6499,2739465590.8227
4.0,2738902973.0193,2739465606.0967
4.0,2738902908.4031,2739465645.231
4.0,2738902926.1281,2739465626.1897
4.0,2738902950.474,2739465676.9102
4.0,2738902939.5237,2739465631.8853
4.0,2738902912.2735,2739465625.2525
4.0,2738902954.6458,2739465652.3781
4.0,2738902881.7189,2739465634.2963
4.0,2738902971.7271,2739465632.0666
4.0,2738902918.7856,2739465632.2084
4.0,2738902947.1771,2739465642.4257
4.0,2738902914.9568,2739465590.8699
4.0,2738902969.9823,2739465607.1983
4.0,2738902943.1236,2739465621.5136
4.0,2738902965.3873,2739465639.8203
4.0,2738902911.7276,2739465599.088
4.0,2738902965.8128,2739465658.9322
4.0,2738902965.4926,2739465633.7209
4.0,2738902939.8528,2739465662.6507
4.0,2738902888.9339,2739465608.8322
4.0,2738902922.0896,2739465609.3472
4.0,2738902901.2198,2739465598.5238
4.0,2738902907.1715,2739465628.7123
4.0,2738902935.8833,2739465582.1541
4.0,2738902947.5815,2739465594.5981
4.0,2738902951.4818,2739465610.1822
4.0,2738902931.0578,2739465625.8356
4.0,2738902934.7245,2739465623.7125
4.0,2738902936.0146,2739465651.5458
4.0,2738902913.4652,2739465580.2511
4.0,2738902951.5643,2739465647.5769
4.0,2738902898.4817,2739465626.7617
4.0,2738902945.8354,2739465627.3258
4.0,2738902955.5732,2739465625.2806
4.0,2738902976.3422,2739465620.6074
4.0,2738902993.3567,2739465619.0476
4.0,2738902926.4547,2739465633.1237
4.0,2738902952.0175,2739465619.4395
4.0,2738902910.541,2739465623.5254
4.0,2738902929.9017,2739465591.4305
4.0,2738902956.5503,2739465606.1731
4.0,2738902943.9883,2739465561.6573
4.0,2738902980.5088,2739465589.4645
4.0,2738902925.7952,2739465609.54
4.0,2738902929.1189,2739465597.908
4.0,2738903023.5702,2739465702.4143
4.0,2738902955.1971,2739465651.6521
4.0,2738902975.3698,2739465601.9561
4.0,2738902936.1201,2739465639.4179
4.0,2738902963.7646,2739465621.4099
4.0,2738903004.1049,2739465672.5538
4.0,2738902965.59,2739465613.2653
4.0,2738902937.3567,2739465623.2117
4.0,2738902966.131,2739465571.3911
4.0,2738902957.7953,2739465603.5172
4.0,2738902989.3734,2739465631.0014
4.0,2738902942.7662,2739465582.1248
4.0,2738902975.9161,2739465623.1281
4.0,2738902934.8861,2739465623.9808
4.0,2738902924.646,2739465601.4362
4.0,2738902976.6812,2739465614.0265
4.0,2738902941.4197,2739465569.3691
4.0,2738902976.4503,2739465614.948
4.0,2738902963.1819,2739465584.4557
4.0,2738902953.1365,2739465622.157
4.0,2738902967.3022,2739465607.503
4.0,2738902953.4624,2739465630.2737
4.0,2738903010.2112,2739465654.1923
4.0,2738902937.622,2739465611.5164
4.0,2738903010.3452,2739465632.4222
4.0,2738902957.5939,2739465582.1712
4.0,2738902917.1671,2739465608.5953
4.0,2738902950.4164,2739465638.2398
4.0,2738902953.6397,2739465628.9497
4.0,2738902931.9397,2739465628.0166
4.0,2738902934.1056,2739465652.226
4.0,2738902942.9505,2739465623.2678
4.0,2738902964.5096,2739465617.5596
4.0,2738902918.1609,2739465627.8462
4.0,2738902932.5953,2739465626.1227
4.0,2738902985.3293,2739465665.9504
4.0,2738902924.3299,2739465625.7401
4.0,2738902972.7907,2739465639.8441
4.0,2738902923.0847,2739465609.552
4.0,2738902964.6863,2739465654.4578
4.0,2738902950.2787,2739465632.0893
4.0,2738902992.6777,2739465613.0983
4.0,2738902980.9424,2739465633.9811
4.0,2738902939.8074,2739465629.6619
4.0,2738902985.8298,2739465682.2457
4.5,2812834406.3781,2813469735.8976
4.5,2812834435.8154,2813469751.5353
4.5,2812834458.4922,2813469728.0272
4.5,2812834501.7135,2813469802.8963
4.5,2812834464.3977,2813469794.7306
4.5,2812834410.2855,2813469780.1589
4.5,2812834463.3666,2813469822.8972
4.5,2812834416.9434,2813469794.6466
4.5,2812834417.8252,2813469757.9086
4.5,2812834461.783,2813469815.4703
4.5,2812834428.6714,2813469768.1333
4.5,2812834436.9837,2813469778.6052
4.5,2812834421.9145,2813469806.4917
4.5,2812834408.9126,2813469775.7048
4.5,2812834406.4948,2813469757.7151
4.5,2812834443.0563,2813469749.5793
4.5,2812834451.4815,2813469757.8129
4.5,2812834425.9777,2813469767.3053
4.5,2812834377.9107,2813469710.9279
4.5,2812834482.528,2813469781.7524
4.5,2812834463.7152,2813469744.7187
4.5,2812834414.8571,2813469723.8967
4.5,2812834442.9627,2813469723.7357
4.5,2812834464.8006,2813469746.0132
4.5,2812834475.3732,2813469776.803
4.5,2812834387.8869,2813469695.0243
4.5,2812834427.6718,2813469713.3496
4.5,2812834496.9553,2813469721.4513
4.5,2812834471.8937,2813469781.2749
4.5,2812834428.5097,2813469735.4288
4.5,2812834346.567,2813469703.8338
4.5,2812834393.2644,2813469692.4902
4.5,2812834443.7063,2813469743.8743
4.5,2812834435.5173,2813469727.0774
4.5,2812834391.8308,2813469722.113
4.5,2812834394.5876,2813469733.5867
4.5,2812834419.9578,2813469756.99
4.5,2812834482.6011,2813469821.0594
4.5,2812834441.1028,2813469744.4895
4.5,2812834408.7803,2813469709.4991
4.5,2812834445.1272,2813469761.988
4.5,2812834444.5417,2813469795.2347
4.5,2812834421.0851,2813469723.904
4.5,2812834401.6519,2813469726.6413
4.5,2812834474.7075,2813469822.5612
4.5,2812834410.1099,2813469724.3835
4.5,2812834422.8003,2813469745.0596
4.5,2812834492.5516,2813469787.8543
4.5,2812834425.6443,2813469760.1779
4.5,2812834472.2532,2813469790.3437
4.5,2812834462.5256,2813469740.0486
4.5,2812834509.2243,2813469750.6528
4.5,2812834437.3572,2813469723.574
4.5,2812834433.4622,2813469738.284
4.5,2812834483.2601,2813469765.1921
4.5,2812834461.034,2813469738.6861
4.5,2812834413.4277,2813469708.5049
4.5,2812834471.0024,2813469776.4931
4.5,2812834419.8093,2813469748.7473
4.5,2812834468.9696,2813469820.2558
4.5,2812834419.024,2813469757.9809
4.5,2812834404.8657,2813469714.9185
4.5,2812834458.8033,2813469768.3198
4.5,2812834491.9369,2813469763.0262
4.5,2812834468.0438,2813469843.9849
4.5,2812834469.7418,2813469805.5135
4.5,2812834437.0359,2813469777.5748
4.5,2812834458.9162,2813469758.8117
4.5,2812834431.6069,2813469764.5945
4.5,2812834485.9095,2813469793.7412
4.5,2812834468.8372,2813469802.2657
4.5,2812834455.1624,2813469743.8571
4.5,2812834437.2255,2813469708.6192
4.5,2812834420.6333,2813469728.9527
4.5,2812834453.5296,2813469766.3626
4.5,2812834454.7817,2813469770.3672
4.5,2812834434.3617,2813469754.9306
4.5,2812834407.9129,2813469757.4493
4.5,2812834424.0504,2813469764.1105
4.5,2812834433.7027,2813469704.19
4.5,2812834452.743,2813469758.4659
4.5,2812834438.9719,2813469773.9175
4.5,2812834443.3257,2813469650.234
4.5,2812834429.2615,2813469764.1157
4.5,2812834461.0327,2813469780.6855
4.5,2812834472.9064,2813469815.6504
4.5,2812834435.539,2813469810.3285
4.5,2812834420.7256,2813469724.3324
4.5,2812834416.5028,2813469751.5141
4.5,2812834478.8042,2813469781.4138
4.5,2812834492.7427,2813469781.3862
4.5,2812834494.5816,2813469777.0674
4.5,2812834464.1514,2813469788.6124
4.5,2812834456.2465,2813469771.8429
4.5,2812834418.6497,2813469761.0982
4.5,2812834466.7298,2813469719.0405
4.5,2812834433.4937,2813469752.0103
4.5,2812834465.5187,2813469730.6532
4.5,2812834438.4652,2813469753.6558
4.5,2812834459.4764,2813469767.585
5.0,2886765854.156,2887473848.8819
5.0,2886765893.0955,2887473891.561
5.0,2886765906.6272,2887473865.9682
5.0,2886765900.9797,2887473912.9864
5.0,2886765974.4373,2887473946.8724
5.0,2886765913.9961,2887473935.1828
5.0,2886765953.2491,2887473878.1182
5.0,2886765945.2323,2887473912.9757
5.0,2886765970.54,2887473927.4371
5.0,2886765972.9615,2887473889.072
5.0,2886765940.022,2887473898.3314
5.0,2886765910.8061,2887473856.3732
5.0,2886765907.13,2887473921.7498
5.0,2886765954.2114,2887473950.4628
5.0,2886765883.865,2887473942.9636
5.0,2886765885.2483,2887473864.4275
5.0,2886765949.6936,2887473928.6287
5.0,2886765868.1523,2887473883.998
5.0,2886765917.1192,2887473879.6064
5.0,2886765981.6906,2887473915.9882
5.0,2886765892.6022,2887473932.6673
5.0,2886765878.4739,2887473875.5711
5.0,2886765957.6161,2887473915.3368
5.0,2886765911.0146,2887473940.003
5.0,2886765992.9693,2887473954.1839
5.0,2886765901.8632,2887473938.3373
5.0,2886765881.1921,2887473945.801
5.0,2886765928.9111,2887473939.2998
5.0,2886765956.3669,2887473951.0025
5.0,2886765902.4847,2887473865.8614
5.0,2886765869.408,2887473937.7113
5.0,2886765931.6104,2887473967.2688
5.0,2886765935.5313,2887473922.2602
5.0,2886765934.8465,2887473964.6213
5.0,2886765926.1071,2887473899.4612
5.0,2886765940.1892,2887473933.5442
5.0,2886765942.5826,2887473939.345
5.0,2886765917.0873,2887473866.2982
5.0,2886765887.2431,2887473898.8907
5.0,2886765920.7116,2887473894.6039
5.0,2886765948.0135,2887473901.9559
5.0,2886765947.8023,2887473885.2842
5.0,2886765932.8807,2887473912.9465
5.0,2886765926.9858,2887473901.6746
5.0,2886765985.9303,2887473918.3062
5.0,2886765914.7028,2887473891.9799
5.0,2886765887.0712,2887473939.8751
5.0,2886765942.1751,2887473903.692
5.0,2886766007.0471,2887473991.3511
5.0,2886765940.9309,2887473956.7369
5.0,2886765909.0091,2887473933.8558
5.0,2886765869.2246,2887473896.9495
5.0,2886765925.0272,2887473937.2423
5.0,2886765893.1842,2887473907.2809
5.0,2886765884.908,2887473873.2732
5.0,2886765871.1327,2887473901.0152
5.0,2886765956.0169,2887473934.605
5.0,2886765932.5602,2887473941.0803
5.0,2886765901.2731,2887473929.5001
5.0,2886765912.6193,2887473924.9935
5.0,2886765945.7968,2887473952.1259
5.0,2886765872.4848,2887473900.8587
5.0,2886765945.5882,2887473901.5695
5.0,2886765899.023,2887473924.1441
5.0,2886765918.4718,2887473979.9096
5.0,2886765900.0948,2887473918.8078
5.0,2886765883.694,2887473892.4655
5.0,2886765909.3676,2887473921.5715
5.0,2886765908.6032,2887473934.8603
5.0,2886765964.4729,2887473940.5469
5.0,2886765933.0171,2887473933.899
5.0,2886765914.1672,2887473894.5719
5.0,2886765937.0811,2887473945.1139
5.0,2886765920.4917,2887473886.4254
5.0,2886765926.0757,2887473873.6525
5.0,2886765935.5131,2887473903.0805
5.0,2886765860.8739,2887473868.523
5.0,2886765885.1382,2887473927.1398
5.0,2886765923.4217,2887473919.3235
5.0,2886765887.8457,2887473958.0251
5.0,2886765932.6744,2887473882.9481
5.0,2886765922.5318,2887473949.7489
5.0,2886765892.8468,2887473900.1706
5.0,2886765944.6154,2887473952.8399
5.0,2886765943.1478,2887473927.0007
5.0,2886765906.4829,2887473943.1658
5.0,2886765891.769,2887473873.4641
5.0,2886765907.633,2887473915.3979
5.0,2886765897.0271,2887473867.287
5.0,2886765929.5521,2887473886.3281
5.0,2886765930.3072,2887473933.7966
5.0,2886765902.1526,2887473889.9096
5.0,2886765872.8663,2887473858.6585
5.0,2886765893.6677,2887473882.6886
5.0,2886765889.8181,2887473874.2789
5.0,2886765897.5423,2887473893.9604
5.0,2886765916.0154,2887473903.719
5.0,2886765870.8504,2887473906.2743
5.0,2886765914.4078,2887473905.3027
5.0,2886765946.1242,2887473926.9206
5.5,2960697594.7277,2961478184.2798
5.5,2960697632.6497,2961478199.2293
5.5,2960697635.9804,2961478202.3343
5.5,2960697633.6309,2961478238.5053
5.5,2960697667.9343,2961478230.5627
5.5,2960697646.3735,2961478210.3761
5.5,2960697637.7179,2961478184.0282
5.5,2960697647.9892,2961478172.6525
5.5,2960697617.6092,2961478231.6271
5.5,2960697638.9673,2961478244.924
5.5,2960697639.7971,2961478216.3825
5.5,2960697662.2276,2961478198.2737
5.5,2960697677.6895,2961478250.0419
5.5,2960697612.4535,2961478211.0613
5.5,2960697647.1595,2961478204.2298
5.5,2960697553.7664,2961478082.9574
5.5,2960697611.2886,2961478181.116
5.5,2960697634.0004,2961478225.914
5.5,2960697640.4416,2961478199.9401
5.5,2960697589.4818,2961478124.8377
5.5,2960697642.0138,2961478151.9446
5.5,2960697615.3911,2961478191.295
5.5,2960697602.184,2961478127.9638
5.5,2960697600.1911,2961478161.3339
5.5,2960697606.4273,2961478233.2673
5.5,2960697689.4196,2961478227.1237
5.5,2960697580.3965,2961478157.0947
5.5,2960697648.6248,2961478197.5305
5.5,2960697658.64,2961478172.8216
5.5,2960697650.4611,2961478180.4761
5.5,2960697665.6789,2961478198.6426
5.5,2960697620.8745,2961478207.5595
5.5,2960697647.6714,2961478188.4135
5.5,2960697643.0211,2961478207.9505
5.5,2960697636.2457,2961478214.1823
5.5,2960697621.1852,2961478248.6734
5.5,2960697646.3067,2961478218.9283
5.5,2960697627.7123,2961478218.4354
5.5,2960697670.7071,2961478184.1055
5.5,2960697608.4327,2961478176.7104
5.5,2960697644.7944,2961478182.715
5.5,2960697620.3508,2961478195.2534
5.5,2960697636.361,2961478174.1164
5.5,2960697606.3143,2961478167.0294
5.5,2960697675.1587,2961478254.1274
5.5,2960697634.9961,2961478230.5712
5.5,2960697614.2359,2961478215.5859
5.5,2960697601.0359,2961478291.6483
5.5,2960697616.3436,2961478202.4681
5.5,2960697614.4287,2961478294.4481
5.5,2960697601.369,2961478202.7559
5.5,2960697611.976,2961478198.9325
5.5,2960697579.9271,2961478183.9818
5.5,2960697596.533,2961478203.8334
5.5,2960697603.1417,2961478219.8984
5.5,2960697608.9459,2961478219.1462
5.5,2960697631.4851,2961478204.0223
5.5,2960697669.7511,2961478218.658
5.5,2960697642.0148,2961478226.9705
5.5,2960697637.6193,2961478200.8925
5.5,2960697599.0005,2961478236.2673
5.5,2960697636.976,2961478189.2757
5.5,2960697632.3483,2961478201.9805
5.5,2960697597.4618,2961478181.9373
5.5,2960697577.9201,2961478167.1985
5.5,2960697642.0193,2961478168.3597
5.5,2960697661.3455,2961478190.0165
5.5,2960697602.8411,2961478185.2977
5.5,2960697629.7325,2961478186.1722
5.5,2960697644.8765,2961478213.289
5.5,2960697601.6011,2961478162.9654
5.5,2960697637.4709,2961478193.3375
5.5,2960697693.689,2961478213.8892
5.5,2960697675.5102,2961478171.1829
5.5,2960697685.3197,2961478191.8652
5.5,2960697626.45,2961478165.8912
5.5,2960697649.4926,2961478191.146
5.5,2960697662.2634,2961478203.5041
5.5,2960697632.7621,2961478151.5334
5.5,2960697643.8021,2961478206.4241
5.5,2960697617.6638,2961478131.3806
5.5,2960697612.5384,2961478184.6247
5.5,2960697641.274,2961478168.0782
5.5,2960697562.2762,2961478099.2586
5.5,2960697634.4623,2961478120.3046
5.5,2960697677.2055,2961478205.159
5.5,2960697641.2984,2961478148.6098
5.5,2960697656.3284,2961478183.2544
5.5,2960697664.7791,2961478165.25
5.5,2960697634.4909,2961478177.0988
5.5,2960697659.7242,2961478174.0432
5.5,2960697704.7913,2961478185.8232
5.5,2960697636.2019,2961478142.4917
5.5,2960697692.2854,2961478201.0333
5.5,2960697632.8983,2961478203.2766
5.5,2960697582.8669,2961478166.562
5.5,2960697588.6332,2961478146.8565
5.5,2960697625.5061,2961478197.9145
5.5,2960697588.0223,2961478192.5254
5.5,2960697561.5562,2961478245.1518
6.0,3034629123.4966,3035482410.3249
6.0,3034629158.2954,3035482439.0375
6.0,3034629171.2048,3035482485.3205
6.0,3034629277.2101,3035482490.693
6.0,3034629243.5088,3035482450.448
6.0,3034629181.6702,3035482428.9091
6.0,3034629200.2784,3035482437.9108
6.0,3034629218.417,3035482472.4154
6.0,3034629202.0781,3035482439.951
6.0,3034629163.8606,3035482455.8359
6.0,3034629187.6192,3035482385.236
6.0,3034629223.2785,3035482467.5151
6.0,3034629149.5464,3035482414.9216
6.0,3034629199.1064,3035482422.7077
6.0,3034629223.9525,3035482431.0495
6.0,3034629229.9917,3035482483.3451
6.0,3034629217.0358,3035482410.9812
6.0,3034629194.753,3035482437.2116
6.0,3034629199.734,3035482445.4102
6.0,3034629198.1427,3035482462.1424
6.0,3034629226.8939,3035482498.9156
6.0,3034629254.3663,3035482524.2219
6.0,3034629219.3504,3035482491.6649
6.0,3034629257.8294,3035482511.3836
6.0,3034629218.09,3035482459.5805
6.0,3034629196.5844,3035482498.3511
6.0,3034629227.3295,3035482559.5472
6.0,3034629209.5528,3035482519.9286
6.0,3034629225.55,3035482481.7897
6.0,3034629228.4779,3035482542.5166
6.0,3034629166.6649,3035482470.9204
6.0,3034629230.0524,3035482478.3611
6.0,3034629157.2123,3035482497.653
6.0,3034629220.366,3035482466.7241
6.0,3034629213.9131,3035482498.7286
6.0,3034629223.4076,3035482505.6621
6.0,3034629160.2707,3035482480.6809
6.0,3034629218.3644,3035482519.2935
6.0,3034629195.9059,3035482488.3648
6.0,3034629237.9435,3035482506.6591
6.0,3034629221.2808,3035482451.8101
6.0,3034629215.4825,3035482440.0755
6.0,3034629168.6767,3035482469.1476
6.0,3034629201.9165,3035482468.8936
6.0,3034629216.427,3035482428.4592
6.0,3034629172.7237,3035482481.576
6.0,3034629216.3134,3035482496.6024
6.0,3034629212.9721,3035482477.9945
6.0,3034629210.1165,3035482467.1621
6.0,3034629186.0601,3035482444.2999
6.0,3034629227.938,3035482477.9586
6.0,3034629207.8096,3035482468.5569
6.0,3034629198.5004,3035482456.5328
6.0,3034629207.3374,3035482478.0885
6.0,3034629269.9185,3035482502.801
6.0,3034629225.8692,3035482486.4774
6.0,3034629190.5031,3035482451.9974
6.0,3034629254.177,3035482469.2612
6.0,3034629249.6345,3035482488.4543
6.0,3034629201.8695,3035482477.574
6.0,3034629203.8793,3035482463.1523
6.0,3034629230.9504,3035482515.7478
6.0,3034629199.5848,3035482452.301
6.0,3034629197.3848,3035482443.357
6.0,3034629263.5672,3035482471.8826
6.0,3034629209.9755,3035482531.5798
6.0,3034629205.3688,3035482491.7139
6.0,3034629187.4129,3035482476.096
6.0,3034629156.8933,3035482413.1303
6.0,3034629198.726,3035482478.1685
6.0,3034629196.1456,3035482449.8467
6.0,3034629233.4992,3035482502.857
6.0,3034629194.1616,3035482508.5729
6.0,3034629224.8001,3035482485.2362
6.0,3034629279.3183,3035482484.3478
6.0,3034629277.7134,3035482500.2885
6.0,3034629272.8284,3035482469.4342
6.0,3034629255.6964,3035482524.3338
6.0,3034629254.3475,3035482448.9017
6.0,3034629215.1686,3035482428.1374
6.0,3034629187.4227,3035482410.602
6.0,3034629199.9202,3035482449.151
6.0,3034629237.5545,3035482435.0433
6.0,3034629252.5829,3035482488.5153
6.0,3034629211.8154,3035482427.429
6.0,3034629208.6715,3035482526.6604
6.0,3034629200.0617,3035482433.3436
6.0,3034629222.2001,3035482424.8188
6.0,3034629231.7944,3035482476.4071
6.0,3034629231.6024,3035482442.1859
6.0,3034629285.8566,3035482517.0779
6.0,3034629240.287,3035482464.2323
6.0,3034629227.9045,3035482475.747
6.0,3034629204.1492,3035482432.8126
6.0,3034629222.4072,3035482443.0461
6.0,3034629234.4264,3035482449.0149
6.0,3034629277.9607,3035482470.5992
6.0,3034629248.425,3035482444.5167
6.0,3034629245.7809,3035482428.5511
6.0,3034629239.6821,3035482458.6085
6.5,3108560813.3823,3109486672.4552
6.5,3108560913.8896,3109486776.7973
6.5,3108560897.8614,3109486804.1048
6.5,3108560946.3677,3109486821.5709
6.5,3108560948.7584,3109486806.703
6.5,3108560897.2971,3109486754.708
6.5,3108560846.9694,3109486699.8525
6.5,3108560899.6675,3109486780.5738
6.5,3108560868.7339,3109486757.5759
6.5,3108560845.2763,3109486729.1112
6.5,3108560830.2694,3109486718.6069
6.5,3108560874.1389,3109486788.5661
6.5,3108560836.7466,3109486713.3457
6.5,3108560883.2942,3109486769.9336
6.5,3108560874.5234,3109486810.3129
6.5,3108560841.2925,3109486746.1954
6.5,3108560877.6587,3109486705.4179
6.5,3108560900.3043,3109486719.3129
6.5,3108560862.7141,3109486710.2683
6.5,3108560860.1372,3109486735.2077
6.5,3108560870.5002,3109486705.3818
6.5,3108560829.2371,3109486704.5976
6.5,3108560776.5027,3109486727.2133
6.5,3108560813.0521,3109486722.7099
6.5,3108560843.8041,3109486748.8459
6.5,3108560844.5108,3109486719.3168
6.5,3108560876.5578,3109486802.9147
6.5,3108560894.1731,3109486754.2273
6.5,3108560819.7839,3109486692.7232
6.5,3108560830.7264,3109486669.2001
6.5,3108560852.8411,3109486685.2852
6.5,3108560855.2751,3109486730.3788
6.5,3108560850.4063,3109486705.255
6.5,3108560921.7074,3109486751.0842
6.5,3108560870.4977,3109486768.1731
6.5,3108560869.784,3109486755.4753
6.5,3108560837.8103,3109486708.4234
6.5,3108560880.8372,3109486700.7887
6.5,3108560864.8104,3109486721.0269
6.5,3108560839.8675,3109486702.7112
6.5,3108560875.9772,3109486715.9008
6.5,3108560826.6058,3109486685.743
6.5,3108560850.3599,3109486718.5763
6.5,3108560821.0802,3109486737.5529
6.5,3108560794.8402,3109486718.7007
6.5,3108560844.315,3109486740.3802
6.5,3108560838.4581,3109486734.7164
6.5,3108560841.0578,3109486752.901
6.5,3108560845.281,3109486754.8909
6.5,3108560935.4358,3109486776.9864
6.5,3108560836.6693,3109486728.6938
6.5,3108560903.1978,3109486758.352
6.5,3108560865.7778,3109486736.7482
6.5,3108560839.5332,3109486780.0836
6.5,3108560814.1228,3109486748.6618
6.5,3108560826.3614,3109486730.8939
6.5,3108560843.0732,3109486758.6766
6.5,3108560838.1413,3109486737.7935
6.5,3108560851.1887,3109486750.8886
6.5,3108560800.1694,3109486735.7892
6.5,3108560842.5101,3109486690.5088
6.5,3108560833.2351,3109486709.9804
6.5,3108560851.7078,3109486746.8003
6.5,3108560863.2673,3109486727.6535
6.5,3108560897.3842,3109486759.3382
6.5,3108560830.9088,3109486758.3282
6.5,3108560900.0798,3109486804.5048
6.5,3108560863.6266,3109486804.3542
6.5,3108560899.2912,3109486802.4538
6.5,3108560836.3738,3109486753.3463
6.5,3108560872.5388,3109486782.2206
6.5,3108560900.3276,3109486747.7735
6.5,3108560908.1471,3109486763.3664
6.5,3108560901.0834,3109486803.5425
6.5,3108560840.4808,3109486730.1773
6.5,3108560821.9069,3109486720.6623
6.5,3108560825.3902,3109486747.8927
6.5,3108560856.0574,3109486723.388
6.5,3108560838.9083,3109486744.1593
6.5,3108560895.8755,3109486756.0534
6.5,3108560830.6569,3109486730.7892
6.5,3108560833.5969,3109486719.8605
6.5,3108560848.7684,3109486748.8276
6.5,3108560824.6382,3109486742.0353
6.5,3108560815.3099,3109486766.4685
6.5,3108560780.0199,3109486676.7674
6.5,3108560833.6835,3109486750.2407
6.5,3108560822.0109,3109486681.6084
6.5,3108560861.1645,3109486734.4565
6.5,3108560838.1296,3109486744.2594
6.5,3108560850.8609,3109486692.4642
6.5,3108560896.4446,3109486729.032
6.5,3108560838.5657,3109486708.1276
6.5,3108560842.6416,3109486749.139
6.5,3108560864.2379,3109486763.6906
6.5,3108560890.2278,3109486755.7122
6.5,3108560905.4352,3109486756.9955
6.5,3108560850.419,3109486675.9131
6.5,3108560880.4413,3109486709.1448
6.5,3108560899.2219,3109486794.6307
7.0,3182492490.888,3183490955.5283
7.0,3182492517.0147,3183490937.1855
7.0,3182492585.5728,3183490966.1644
7.0,3182492581.9943,3183491017.789
7.0,3182492599.4789,3183491016.0277
7.0,3182492592.3555,3183491028.1068
7.0,3182492528.3773,3183491001.7764
7.0,3182492557.9982,3183490986.7823
7.0,3182492524.7515,3183490976.1657
7.0,3182492447.6011,3183490958.4666
7.0,3182492466.9847,3183490984.7822
7.0,3182492478.5361,3183490945.7503
7.0,3182492438.085,3183490930.5025
7.0,3182492480.1139,3183490950.1722
7.0,3182492507.986,3183490947.4223
7.0,3182492489.9529,3183490959.4968
7.0,3182492511.4298,3183491006.2095
7.0,3182492506.891,3183490977.4225
7.0,3182492537.7572,3183490990.4857
7.0,3182492539.7877,3183490919.7025
7.0,3182492501.167,3183490911.9621
7.0,3182492537.8225,3183490950.6337
7.0,3182492523.3158,3183490960.4764
7.0,3182492556.1419,3183490964.6388
7.0,3182492541.9361,3183490958.2536
7.0,3182492544.9933,3183490965.6828
7.0,3182492600.3457,3183491000.322
7.0,3182492566.2524,3183490978.5887
7.0,3182492554.9338,3183490946.7992
7.0,3182492541.509,3183490952.7936
7.0,3182492511.2343,3183490943.0251
7.0,3182492485.3643,3183490913.3251
7.0,3182492576.0328,3183490958.0996
7.0,3182492530.1512,3183490940.0929
7.0,3182492504.5947,3183490923.4144
7.0,3182492561.2071,3183490922.2914
7.0,3182492597.2079,3183490979.8927
7.0,3182492581.3332,3183490939.3324
7.0,3182492573.3334,3183490954.441
7.0,3182492527.965,3183490982.5441
7.0,3182492517.8281,3183490981.5764
7.0,3182492500.1065,3183490959.3681
7.0,3182492489.2839,3183490958.5207
7.0,3182492458.4617,3183490949.0294
7.0,3182492566.052,3183491029.4873
7.0,3182492577.9242,3183490967.0767
7.0,3182492534.9815,3183490931.0506
7.0,3182492537.7241,3183490923.8435
7.0,3182492560.5478,3183490972.9913
7.0,3182492537.3579,3183491008.5242
7.0,3182492494.2292,3183490934.6512
7.0,3182492496.926,3183490969.1279
7.0,3182492547.2642,3183490979.662
7.0,3182492522.2896,3183490989.807
7.0,3182492565.3493,3183490913.2724
7.0,3182492561.2587,3183490942.1331
7.0,3182492551.6444,3183490895.9264
7.0,3182492567.3312,3183490952.6526
7.0,3182492531.3881,3183490966.7872
7.0,3182492511.1557,3183490895.4076
7.0,3182492522.4924,3183490946.0404
7.0,3182492600.5922,3183490956.2896
7.0,3182492564.4283,3183490975.6576
7.0,3182492557.8391,3183490990.4959
7.0,3182492564.5956,3183490997.5963
7.0,3182492504.0067,3183490938.9346
7.0,3182492495.9958,3183490974.0345
7.0,3182492496.4584,3183490943.1732
7.0,3182492528.7562,3183490897.5356
7.0,3182492461.0301,3183490928.4272
7.0,3182492486.4158,3183490895.2797
7.0,3182492513.6598,3183490928.9349
7.0,3182492522.7274,3183490930.7748
7.0,3182492544.3958,3183490933.0779
