time,34420a_volt
1710772548.4445615,-8e-09
1710772552.4171112,1.5e-08
1710772556.3894098,0.0
1710772560.362369,3e-09
1710772564.3351517,1.6e-08
1710772568.3075721,-1.7e-08
1710772572.2801187,0.0
1710772576.2526226,-8e-09
1710772580.2249992,0.0
1710772584.1975257,-2.7e-08
1710772588.1700861,5e-09
1710772592.142651,2.7e-08
1710772596.115242,-3e-09
1710772600.0879061,-1.4e-08
1710772604.0605264,2.4e-08
1710772608.0328724,0.0
1710772612.0053308,3.1e-08
1710772615.9778047,0.0
1710772619.9502513,-1.1e-08
1710772623.922782,1.2e-08
1710772627.8953028,3e-09
1710772631.8679304,-1.5e-08
1710772635.8402889,-6e-09
1710772639.8127303,-9e-09
1710772643.7851877,1.1e-08
1710772647.7577133,-4e-08
1710772651.7302442,1.2e-08
1710772655.7027695,9e-09
1710772659.6753411,-3e-09
1710772663.6480649,9e-09
1710772667.620621,1.2e-08
1710772671.5930712,1.5e-08
1710772675.5655112,-3e-09
1710772679.5379908,3e-09
1710772683.5104566,8e-09
1710772687.4829993,3e-09
1710772691.4551306,0.0
1710772695.427507,0.0
1710772699.399974,-3e-08
1710772703.3722575,0.0
1710772707.3447328,5e-09
1710772711.3173685,1.5e-08
1710772715.2899008,2.2e-08
1710772719.2623706,3.5e-08
1710772723.2350338,1.8e-08
1710772727.2076247,2.5e-08
1710772731.1801314,-1.8e-08
1710772735.1526845,-1.4e-08
1710772739.1251009,2.5e-08
1710772743.097567,-5e-09
1710772747.070074,1.8e-08
1710772751.0425816,-2e-08
1710772755.0151534,1.2e-08
1710772758.9876716,2.5e-08
1710772762.960173,3.3e-08
1710772766.932668,1.8e-08
1710772770.905109,-6e-09
1710772774.8777213,1.1e-08
1710772778.850189,1.2e-08
1710772782.822994,2e-09
1710772786.7955847,0.0
1710772790.7681184,-2.3e-08
1710772794.740498,1.9e-08
1710772798.7129853,-1.7e-08
1710772802.685538,-1.5e-08
1710772806.6580389,2.1e-08
1710772810.6305547,0.0
1710772814.603165,1.5e-08
1710772818.5756865,1.1e-08
1710772822.5481772,9e-09
1710772826.5207758,3e-09
1710772830.4932663,4.5e-08
1710772834.4656734,-6e-09
1710772838.4381986,0.0
1710772842.4107876,-1.2e-08
1710772846.3834112,2e-09
1710772850.3559535,2.2e-08
1710772854.3284078,-1.5e-08
1710772858.3011096,1.8e-08
1710772862.2737985,0.0
1710772866.2464638,3.5e-08
1710772870.2189445,1.8e-08
1710772874.1914117,9e-09
1710772878.163922,-1.4e-08
1710772882.1363943,1.6e-08
1710772886.108864,2.7e-08
1710772890.081573,0.0
1710772894.0542362,2.1e-08
1710772898.026673,2.8e-08
1710772901.99938,-8e-09
1710772905.971912,8e-09
1710772909.9443514,-1.1e-08
1710772913.916779,1.6e-08
1710772917.889147,9e-09
1710772921.8616512,-9e-09
1710772925.8342686,1.2e-08
1710772929.806774,0.0
1710772933.779268,2.5e-08
1710772937.751667,-9e-09
1710772941.7242532,1.5e-08
1710772945.696668,9e-09
1710772949.669128,-6e-09
1710772953.6415608,1.2e-08
1710772957.6140032,9e-09
1710772961.586552,8e-09
1710772965.5588768,0.0
1710772969.5314703,4e-08
1710772973.5039606,3.3e-08
1710772977.476342,0.0
1710772981.4487436,2.1e-08
1710772985.4212108,-1.5e-08
1710772989.3936028,-2.5e-08
1710772993.3660152,1.9e-08
1710772997.3384745,4.1e-08
1710773001.310869,-1.7e-08
1710773005.2833354,9e-09
1710773009.2557676,0.0
1710773013.2282772,2.8e-08
1710773017.2007189,9e-09
1710773021.1733496,2.5e-08
1710773025.1459072,-6e-09
1710773029.1182697,0.0
1710773033.0906692,8e-09
1710773037.06313,2.2e-08
1710773041.035687,-6e-09
1710773045.0085995,2.1e-08
1710773048.981209,1.2e-08
1710773052.9536426,2.4e-08
1710773056.9261622,2.7e-08
1710773060.8987088,1.8e-08
1710773064.8712766,-1.7e-08
1710773068.8436246,-1.5e-08
1710773072.8161874,-1.4e-08
1710773076.7887318,-9e-09
1710773080.7616622,-1.5e-08
1710773084.7342246,5.6e-08
1710773088.7067106,5e-09
1710773092.6791701,1.6e-08
1710773096.6515687,-6e-09
1710773100.6241665,2.5e-08
1710773104.596628,-1.2e-08
1710773108.569132,2.1e-08
1710773112.5416167,1.8e-08
1710773116.5140698,0.0
1710773120.4866269,9e-09
1710773124.4591477,-8e-09
